Id,SeqNo,TradeDate,TimeStamp,TradePrice,TradeSize,AskPrice,AskSize,BidPrice,BidSize,Type
Security_52,6,8360,33301000,20.0,6200,,-2147483648,,-2147483648,T
Security_24,3,8360,33302000,46.0,3200,,-2147483648,,-2147483648,CT
Security_33,5,8360,33312000,,-2147483648,,-2147483648,69.0,7600,Q
Security_85,8,8360,33313000,,-2147483648,27.0938,8500,,-2147483648,Q
Security_16,9,8360,33313000,,-2147483648,97.0625,9900,,-2147483648,Q
Security_43,1,8360,33315000,10.0,5400,,-2147483648,,-2147483648,T
Security_61,2,8360,33320000,,-2147483648,,-2147483648,53.0625,8500,Q
Security_91,7,8360,33322000,,-2147483648,42.0938,2000,,-2147483648,Q
Security_10,3,8360,33324000,,-2147483648,,-2147483648,70.125,1700,Q
Security_84,5,8360,33326000,,-2147483648,,-2147483648,45.9375,1700,Q
Security_41,2,8360,33328000,,-2147483648,,-2147483648,16.0625,8500,Q
Security_46,11,8360,33330000,,-2147483648,47.0938,700,,-2147483648,Q
Security_82,4,8360,33331000,,-2147483648,31.0938,8600,,-2147483648,Q
Security_60,7,8360,33334000,,-2147483648,72.0312,7000,,-2147483648,Q
Security_96,3,8360,33337000,0.0,5200,,-2147483648,,-2147483648,CT
Security_81,4,8360,33337000,95.0,6800,,-2147483648,,-2147483648,CT
Security_41,3,8360,33340000,16.0625,4400,,-2147483648,,-2147483648,T
Security_6,4,8360,33340000,58.0,5300,,-2147483648,,-2147483648,CT
Security_21,5,8360,33342000,,-2147483648,12.0938,5700,,-2147483648,Q
Security_20,5,8360,33343000,55.0312,7200,,-2147483648,,-2147483648,T
Security_70,4,8360,33346000,,-2147483648,,-2147483648,61.0312,5000,Q
Security_67,1,8360,33347000,63.0,5900,,-2147483648,,-2147483648,CT
Security_66,4,8360,33354000,,-2147483648,,-2147483648,3.0,6200,Q
Security_8,4,8360,33354000,81.0625,3800,,-2147483648,,-2147483648,T
Security_100,4,8360,33355000,33.9688,1300,,-2147483648,,-2147483648,T
Security_10,4,8360,33362000,70.125,9700,,-2147483648,,-2147483648,T
Security_96,4,8360,33363000,0.0,7100,,-2147483648,,-2147483648,T
Security_22,6,8360,33365000,,-2147483648,18.0625,8500,,-2147483648,Q
Security_28,8,8360,33366000,,-2147483648,,-2147483648,93.9688,9600,Q
Security_46,12,8360,33368000,,-2147483648,,-2147483648,47.0625,5600,Q
Security_87,4,8360,33370000,,-2147483648,,-2147483648,98.0,9800,Q
Security_1,6,8360,33370000,,-2147483648,,-2147483648,4.0625,900,Q
Security_49,5,8360,33371000,,-2147483648,,-2147483648,62.0312,7100,Q
Security_56,3,8360,33371000,,-2147483648,25.0625,8500,,-2147483648,Q
Security_39,5,8360,33373000,76.0625,1800,,-2147483648,,-2147483648,T
Security_38,8,8360,33374000,,-2147483648,29.0938,1900,,-2147483648,Q
Security_2,5,8360,33375000,,-2147483648,90.0938,4300,,-2147483648,Q
Security_35,4,8360,33377000,,-2147483648,58.0,6800,,-2147483648,Q
Security_33,6,8360,33380000,,-2147483648,,-2147483648,69.0312,2000,Q
Security_70,5,8360,33381000,,-2147483648,61.0625,5600,,-2147483648,Q
Security_27,6,8360,33385000,,-2147483648,,-2147483648,31.0625,1900,Q
Security_69,4,8360,33391000,77.0,4500,,-2147483648,,-2147483648,CT
Security_81,5,8360,33393000,,-2147483648,95.0,3500,,-2147483648,Q
Security_71,7,8360,33397000,,-2147483648,,-2147483648,92.125,5800,Q
Security_73,5,8360,33397000,,-2147483648,66.0312,6300,,-2147483648,Q
Security_11,6,8360,33398000,72.9688,4300,,-2147483648,,-2147483648,T
Security_53,4,8360,33398000,20.9688,4600,,-2147483648,,-2147483648,T
Security_98,1,8360,33400000,,-2147483648,23.0,7100,,-2147483648,Q
Security_62,2,8360,33402000,,-2147483648,53.0312,600,,-2147483648,Q
Security_37,4,8360,33404000,97.0,1400,,-2147483648,,-2147483648,CT
Security_79,4,8360,33407000,39.0,8700,,-2147483648,,-2147483648,T
Security_61,3,8360,33410000,53.0625,1400,,-2147483648,,-2147483648,T
Security_46,13,8360,33410000,47.0625,800,,-2147483648,,-2147483648,CT
Security_96,5,8360,33411000,0.0,2800,,-2147483648,,-2147483648,T
Security_44,8,8360,33414000,15.0938,1300,,-2147483648,,-2147483648,T
Security_86,5,8360,33415000,29.0312,5800,,-2147483648,,-2147483648,CT
Security_8,5,8360,33424000,81.0625,700,,-2147483648,,-2147483648,CT
Security_17,4,8360,33426000,75.9688,7200,,-2147483648,,-2147483648,CT
Security_24,4,8360,33432000,46.0,9600,,-2147483648,,-2147483648,T
Security_83,5,8360,33434000,82.0625,7100,,-2147483648,,-2147483648,CT
Security_88,4,8360,33435000,,-2147483648,32.0312,8500,,-2147483648,Q
Security_20,6,8360,33439000,55.0312,8500,,-2147483648,,-2147483648,CT
Security_2,6,8360,33442000,,-2147483648,90.125,7700,,-2147483648,Q
Security_41,4,8360,33457000,16.0625,9500,,-2147483648,,-2147483648,T
Security_22,7,8360,33458000,18.0312,600,,-2147483648,,-2147483648,T
Security_25,4,8360,33461000,,-2147483648,75.0,2400,,-2147483648,Q
Security_76,3,8360,33463000,,-2147483648,,-2147483648,83.0625,800,Q
Security_84,6,8360,33471000,45.9375,4500,,-2147483648,,-2147483648,T
Security_36,7,8360,33473000,,-2147483648,50.9688,9700,,-2147483648,Q
Security_95,5,8360,33476000,1.0,5700,,-2147483648,,-2147483648,CT
Security_83,6,8360,33481000,,-2147483648,,-2147483648,82.125,500,Q
Security_36,8,8360,33482000,,-2147483648,51.0312,3200,,-2147483648,Q
Security_32,6,8360,33482000,82.0,2800,,-2147483648,,-2147483648,T
Security_40,3,8360,33483000,10.0,8100,,-2147483648,,-2147483648,T
Security_64,6,8360,33486000,,-2147483648,,-2147483648,56.0625,7400,Q
Security_66,5,8360,33487000,3.0,4000,,-2147483648,,-2147483648,T
Security_51,4,8360,33490000,,-2147483648,,-2147483648,31.9688,300,Q
Security_33,7,8360,33495000,69.0312,9400,,-2147483648,,-2147483648,CT
Security_79,5,8360,33498000,39.0,8900,,-2147483648,,-2147483648,T
Security_37,5,8360,33501000,97.0,7900,,-2147483648,,-2147483648,T
Security_88,5,8360,33502000,32.0,1400,,-2147483648,,-2147483648,CT
Security_29,6,8360,33506000,,-2147483648,,-2147483648,11.125,1100,Q
Security_31,4,8360,33510000,68.0,2100,,-2147483648,,-2147483648,T
Security_24,5,8360,33512000,,-2147483648,46.0,9800,,-2147483648,Q
Security_19,3,8360,33513000,,-2147483648,,-2147483648,1.0,7800,Q
Security_79,6,8360,33528000,,-2147483648,39.0625,8000,,-2147483648,Q
Security_54,7,8360,33529000,26.9688,9200,,-2147483648,,-2147483648,T
Security_2,7,8360,33532000,90.0312,8000,,-2147483648,,-2147483648,T
Security_89,7,8360,33539000,85.0312,500,,-2147483648,,-2147483648,CT
Security_48,5,8360,33540000,63.0625,2800,,-2147483648,,-2147483648,CT
Security_28,9,8360,33543000,93.9688,6000,,-2147483648,,-2147483648,T
Security_4,5,8360,33544000,62.0625,7200,,-2147483648,,-2147483648,T
Security_41,5,8360,33544000,,-2147483648,16.0938,6900,,-2147483648,Q
Security_82,5,8360,33545000,31.0,4400,,-2147483648,,-2147483648,CT
Security_99,2,8360,33546000,87.0,7300,,-2147483648,,-2147483648,CT
Security_97,3,8360,33546000,84.0,9100,,-2147483648,,-2147483648,CT
Security_50,4,8360,33548000,,-2147483648,43.0,5900,,-2147483648,Q
Security_69,5,8360,33548000,77.0,8400,,-2147483648,,-2147483648,T
Security_32,7,8360,33550000,82.0,3900,,-2147483648,,-2147483648,T
Security_25,5,8360,33558000,75.0,1200,,-2147483648,,-2147483648,T
Security_19,4,8360,33560000,1.0,2300,,-2147483648,,-2147483648,T
Security_51,5,8360,33561000,,-2147483648,32.0312,3900,,-2147483648,Q
Security_40,4,8360,33563000,10.0,6600,,-2147483648,,-2147483648,T
Security_18,8,8360,33564000,,-2147483648,,-2147483648,44.9688,5400,Q
Security_32,8,8360,33566000,82.0,4200,,-2147483648,,-2147483648,T
Security_16,10,8360,33579000,,-2147483648,,-2147483648,97.0625,9300,Q
Security_23,4,8360,33582000,,-2147483648,52.9375,3000,,-2147483648,Q
Security_48,6,8360,33583000,63.0625,7000,,-2147483648,,-2147483648,T
Security_73,6,8360,33584000,,-2147483648,65.9688,6100,,-2147483648,Q
Security_42,1,8360,33584000,,-2147483648,41.0938,2400,,-2147483648,Q
Security_41,6,8360,33590000,,-2147483648,16.0938,1400,,-2147483648,Q
Security_77,6,8360,33591000,,-2147483648,49.0938,2900,,-2147483648,Q
Security_70,6,8360,33593000,61.0312,6500,,-2147483648,,-2147483648,T
Security_36,9,8360,33594000,,-2147483648,,-2147483648,50.9688,3000,Q
Security_22,8,8360,33595000,18.0312,7300,,-2147483648,,-2147483648,CT
Security_54,8,8360,33597000,26.9688,8900,,-2147483648,,-2147483648,T
Security_33,8,8360,33598000,,-2147483648,69.0312,2300,,-2147483648,Q
Security_35,5,8360,33602000,,-2147483648,,-2147483648,57.9062,1800,Q
Security_70,7,8360,33602000,,-2147483648,,-2147483648,61.0938,9900,Q
Security_81,6,8360,33602000,95.0,4400,,-2147483648,,-2147483648,T
Security_9,4,8360,33603000,61.0,2100,,-2147483648,,-2147483648,T
Security_73,7,8360,33603000,65.9688,6800,,-2147483648,,-2147483648,T
Security_62,3,8360,33608000,53.0,6700,,-2147483648,,-2147483648,T
Security_57,1,8360,33617000,64.0,1200,,-2147483648,,-2147483648,T
Security_90,4,8360,33617000,,-2147483648,50.0625,4300,,-2147483648,Q
Security_85,9,8360,33631000,27.0938,7100,,-2147483648,,-2147483648,CT
Security_47,7,8360,33635000,,-2147483648,,-2147483648,63.0312,9400,Q
Security_63,6,8360,33637000,15.0,2100,,-2147483648,,-2147483648,T
Security_30,4,8360,33639000,22.0,3500,,-2147483648,,-2147483648,CT
Security_62,4,8360,33641000,,-2147483648,53.0938,1400,,-2147483648,Q
Security_76,4,8360,33642000,,-2147483648,83.1562,200,,-2147483648,Q
Security_50,5,8360,33645000,43.0,1600,,-2147483648,,-2147483648,T
Security_72,3,8360,33646000,81.0312,6400,,-2147483648,,-2147483648,T
Security_35,6,8360,33652000,57.9062,1100,,-2147483648,,-2147483648,T
Security_27,7,8360,33652000,31.0625,5200,,-2147483648,,-2147483648,T
Security_86,6,8360,33657000,29.0312,6000,,-2147483648,,-2147483648,CT
Security_52,7,8360,33658000,,-2147483648,20.0625,2300,,-2147483648,Q
Security_65,4,8360,33659000,54.0,7500,,-2147483648,,-2147483648,T
Security_75,6,8360,33662000,35.0625,1900,,-2147483648,,-2147483648,CT
Security_59,8,8360,33663000,,-2147483648,,-2147483648,90.0625,1300,Q
Security_6,5,8360,33669000,,-2147483648,,-2147483648,57.9688,2500,Q
Security_13,5,8360,33669000,26.9375,9600,,-2147483648,,-2147483648,T
Security_71,8,8360,33670000,92.125,400,,-2147483648,,-2147483648,T
Security_25,6,8360,33672000,75.0,9700,,-2147483648,,-2147483648,T
Security_22,9,8360,33674000,,-2147483648,,-2147483648,18.0,1700,Q
Security_67,2,8360,33677000,63.0,8100,,-2147483648,,-2147483648,CT
Security_94,4,8360,33678000,66.9375,9800,,-2147483648,,-2147483648,T
Security_55,4,8360,33682000,27.0625,6000,,-2147483648,,-2147483648,T
Security_59,9,8360,33687000,90.0625,7400,,-2147483648,,-2147483648,T
Security_54,9,8360,33689000,26.9688,300,,-2147483648,,-2147483648,T
Security_88,6,8360,33696000,32.0,4600,,-2147483648,,-2147483648,T
Security_92,5,8360,33699000,,-2147483648,2.0312,8800,,-2147483648,Q
Security_1,7,8360,33700000,4.0625,5500,,-2147483648,,-2147483648,CT
Security_80,4,8360,33702000,80.0,9200,,-2147483648,,-2147483648,CT
Security_60,8,8360,33702000,72.0,5100,,-2147483648,,-2147483648,CT
Security_36,10,8360,33703000,50.9688,5000,,-2147483648,,-2147483648,CT
Security_32,9,8360,33703000,82.0,3000,,-2147483648,,-2147483648,CT
Security_71,9,8360,33704000,92.125,3600,,-2147483648,,-2147483648,T
Security_23,5,8360,33706000,,-2147483648,53.0312,8100,,-2147483648,Q
Security_80,5,8360,33706000,80.0,2900,,-2147483648,,-2147483648,CT
Security_21,6,8360,33709000,,-2147483648,,-2147483648,11.9688,3500,Q
Security_27,8,8360,33709000,,-2147483648,31.1562,7900,,-2147483648,Q
Security_72,4,8360,33709000,,-2147483648,,-2147483648,81.0,6300,Q
Security_33,9,8360,33712000,,-2147483648,69.0312,6000,,-2147483648,Q
Security_54,10,8360,33713000,26.9688,3500,,-2147483648,,-2147483648,CT
Security_81,7,8360,33715000,95.0,6000,,-2147483648,,-2147483648,CT
Security_86,7,8360,33716000,29.0312,4300,,-2147483648,,-2147483648,T
Security_18,9,8360,33716000,44.9688,4500,,-2147483648,,-2147483648,CT
Security_22,10,8360,33717000,,-2147483648,18.0,6700,,-2147483648,Q
Security_46,14,8360,33722000,,-2147483648,,-2147483648,47.0312,5400,Q
Security_60,9,8360,33723000,,-2147483648,,-2147483648,72.0625,4600,Q
Security_24,6,8360,33724000,,-2147483648,46.0312,300,,-2147483648,Q
Security_14,2,8360,33730000,,-2147483648,,-2147483648,82.0625,5000,Q
Security_97,4,8360,33730000,84.0,900,,-2147483648,,-2147483648,CT
Security_87,5,8360,33731000,,-2147483648,,-2147483648,98.0625,4000,Q
Security_83,7,8360,33736000,82.125,4300,,-2147483648,,-2147483648,T
Security_46,15,8360,33738000,,-2147483648,47.0938,5000,,-2147483648,Q
Security_87,6,8360,33739000,98.0625,6300,,-2147483648,,-2147483648,T
Security_92,6,8360,33741000,2.0,5100,,-2147483648,,-2147483648,T
Security_56,4,8360,33741000,,-2147483648,,-2147483648,25.0625,6700,Q
Security_50,6,8360,33741000,43.0,1200,,-2147483648,,-2147483648,T
Security_47,8,8360,33742000,,-2147483648,63.0625,5000,,-2147483648,Q
Security_35,7,8360,33742000,57.9062,4800,,-2147483648,,-2147483648,T
Security_89,8,8360,33744000,85.0312,1600,,-2147483648,,-2147483648,CT
Security_7,3,8360,33747000,,-2147483648,47.0312,5900,,-2147483648,Q
Security_77,7,8360,33749000,,-2147483648,,-2147483648,49.0312,9900,Q
Security_51,6,8360,33750000,,-2147483648,,-2147483648,32.0,5600,Q
Security_11,7,8360,33751000,,-2147483648,73.0,4900,,-2147483648,Q
Security_15,6,8360,33754000,,-2147483648,31.0312,800,,-2147483648,Q
Security_13,6,8360,33755000,26.9375,5500,,-2147483648,,-2147483648,T
Security_91,8,8360,33758000,42.0312,4700,,-2147483648,,-2147483648,CT
Security_63,7,8360,33759000,,-2147483648,15.0,1300,,-2147483648,Q
Security_32,10,8360,33760000,,-2147483648,82.0,6800,,-2147483648,Q
Security_35,8,8360,33763000,57.9062,2900,,-2147483648,,-2147483648,T
Security_14,3,8360,33765000,82.0625,6400,,-2147483648,,-2147483648,T
Security_38,9,8360,33765000,,-2147483648,29.0312,9100,,-2147483648,Q
Security_23,6,8360,33771000,,-2147483648,,-2147483648,52.9688,4200,Q
Security_63,8,8360,33775000,15.0,4400,,-2147483648,,-2147483648,CT
Security_47,9,8360,33776000,,-2147483648,63.0312,1200,,-2147483648,Q
Security_94,5,8360,33778000,66.9375,6000,,-2147483648,,-2147483648,T
Security_17,5,8360,33782000,,-2147483648,76.0625,9800,,-2147483648,Q
Security_72,5,8360,33787000,81.0,2800,,-2147483648,,-2147483648,T
Security_34,3,8360,33788000,51.9688,6700,,-2147483648,,-2147483648,CT
Security_55,5,8360,33789000,27.0625,2300,,-2147483648,,-2147483648,CT
Security_75,7,8360,33798000,,-2147483648,,-2147483648,35.0938,7000,Q
Security_19,5,8360,33800000,1.0,100,,-2147483648,,-2147483648,T
Security_16,11,8360,33801000,97.0625,5700,,-2147483648,,-2147483648,CT
Security_2,8,8360,33802000,,-2147483648,,-2147483648,90.0,3500,Q
Security_51,7,8360,33803000,,-2147483648,32.0,500,,-2147483648,Q
Security_83,8,8360,33806000,82.125,7400,,-2147483648,,-2147483648,T
Security_75,8,8360,33807000,,-2147483648,35.1562,4100,,-2147483648,Q
Security_68,5,8360,33808000,,-2147483648,,-2147483648,33.0,100,Q
Security_36,11,8360,33810000,50.9688,3200,,-2147483648,,-2147483648,CT
Security_9,5,8360,33811000,61.0,3600,,-2147483648,,-2147483648,T
Security_68,6,8360,33811000,33.0,8900,,-2147483648,,-2147483648,CT
Security_99,3,8360,33813000,87.0,7400,,-2147483648,,-2147483648,CT
Security_78,3,8360,33819000,,-2147483648,,-2147483648,67.9375,9100,Q
Security_23,7,8360,33820000,,-2147483648,,-2147483648,52.9688,200,Q
Security_37,6,8360,33821000,,-2147483648,97.0312,2400,,-2147483648,Q
Security_14,4,8360,33823000,,-2147483648,82.0625,5400,,-2147483648,Q
Security_74,3,8360,33827000,93.0,8300,,-2147483648,,-2147483648,CT
Security_36,12,8360,33832000,,-2147483648,51.0312,1800,,-2147483648,Q
Security_84,7,8360,33839000,,-2147483648,45.9688,8000,,-2147483648,Q
Security_6,6,8360,33840000,,-2147483648,58.0,300,,-2147483648,Q
Security_73,8,8360,33841000,,-2147483648,,-2147483648,66.0,2000,Q
Security_3,3,8360,33841000,45.9375,2300,,-2147483648,,-2147483648,T
Security_72,6,8360,33842000,81.0,7400,,-2147483648,,-2147483648,T
Security_18,10,8360,33843000,,-2147483648,,-2147483648,45.0312,6900,Q
Security_32,11,8360,33860000,82.0,2200,,-2147483648,,-2147483648,T
Security_27,9,8360,33863000,31.0625,9300,,-2147483648,,-2147483648,CT
Security_46,16,8360,33863000,,-2147483648,47.0625,7400,,-2147483648,Q
Security_52,8,8360,33864000,,-2147483648,,-2147483648,20.0625,500,Q
Security_77,8,8360,33866000,,-2147483648,49.125,6900,,-2147483648,Q
Security_46,17,8360,33867000,47.0312,8000,,-2147483648,,-2147483648,T
Security_23,8,8360,33868000,52.9688,1400,,-2147483648,,-2147483648,T
Security_9,6,8360,33869000,61.0,600,,-2147483648,,-2147483648,CT
Security_8,6,8360,33870000,81.0625,8100,,-2147483648,,-2147483648,T
Security_52,9,8360,33873000,,-2147483648,20.125,7800,,-2147483648,Q
Security_94,6,8360,33876000,66.9375,700,,-2147483648,,-2147483648,CT
Security_12,3,8360,33878000,,-2147483648,20.0312,8500,,-2147483648,Q
Security_54,11,8360,33879000,,-2147483648,,-2147483648,27.0312,1300,Q
Security_13,7,8360,33888000,,-2147483648,,-2147483648,27.0,2600,Q
Security_92,7,8360,33888000,,-2147483648,,-2147483648,2.0,8100,Q
Security_75,9,8360,33892000,35.0938,4900,,-2147483648,,-2147483648,T
Security_99,4,8360,33897000,,-2147483648,,-2147483648,87.0,4000,Q
Security_70,8,8360,33898000,61.0938,9500,,-2147483648,,-2147483648,CT
Security_18,11,8360,33899000,,-2147483648,,-2147483648,45.0625,1600,Q
Security_69,6,8360,33904000,77.0,6300,,-2147483648,,-2147483648,CT
Security_64,7,8360,33905000,56.0625,4300,,-2147483648,,-2147483648,T
Security_45,2,8360,33906000,87.0,7100,,-2147483648,,-2147483648,CT
Security_3,4,8360,33909000,45.9375,3600,,-2147483648,,-2147483648,T
Security_24,7,8360,33911000,46.0,3500,,-2147483648,,-2147483648,CT
Security_98,2,8360,33912000,23.0,6800,,-2147483648,,-2147483648,T
Security_54,12,8360,33917000,,-2147483648,27.0312,600,,-2147483648,Q
Security_72,7,8360,33925000,,-2147483648,81.0625,4900,,-2147483648,Q
Security_91,9,8360,33927000,42.0312,3900,,-2147483648,,-2147483648,T
Security_41,7,8360,33928000,16.0625,3300,,-2147483648,,-2147483648,CT
Security_40,5,8360,33929000,,-2147483648,10.0625,1300,,-2147483648,Q
Security_36,13,8360,33932000,50.9688,4600,,-2147483648,,-2147483648,CT
Security_65,5,8360,33932000,,-2147483648,54.0312,6900,,-2147483648,Q
Security_74,4,8360,33934000,93.0,9900,,-2147483648,,-2147483648,CT
Security_13,8,8360,33936000,,-2147483648,27.0312,9000,,-2147483648,Q
Security_24,8,8360,33938000,46.0,6100,,-2147483648,,-2147483648,CT
Security_37,7,8360,33940000,,-2147483648,97.0312,6700,,-2147483648,Q
Security_99,5,8360,33942000,,-2147483648,87.0,300,,-2147483648,Q
Security_33,10,8360,33945000,,-2147483648,69.125,7600,,-2147483648,Q
Security_25,7,8360,33949000,,-2147483648,,-2147483648,75.0,6500,Q
Security_94,7,8360,33951000,66.9375,1900,,-2147483648,,-2147483648,T
Security_67,3,8360,33954000,,-2147483648,63.0312,2600,,-2147483648,Q
Security_10,5,8360,33956000,,-2147483648,70.2188,3500,,-2147483648,Q
Security_19,6,8360,33961000,,-2147483648,1.0312,9700,,-2147483648,Q
Security_17,6,8360,33962000,,-2147483648,,-2147483648,75.9688,4600,Q
Security_40,6,8360,33962000,10.0,2200,,-2147483648,,-2147483648,CT
Security_24,9,8360,33965000,46.0,500,,-2147483648,,-2147483648,T
Security_98,3,8360,33975000,23.0,5200,,-2147483648,,-2147483648,T
Security_0,3,8360,33978000,,-2147483648,,-2147483648,95.0312,8700,Q
Security_20,7,8360,33980000,55.0312,4400,,-2147483648,,-2147483648,T
Security_38,10,8360,33981000,29.0,800,,-2147483648,,-2147483648,T
Security_39,6,8360,33983000,76.0625,500,,-2147483648,,-2147483648,T
Security_4,6,8360,33993000,,-2147483648,62.0625,3700,,-2147483648,Q
Security_79,7,8360,33993000,,-2147483648,39.0938,9000,,-2147483648,Q
Security_75,10,8360,33996000,35.0938,6000,,-2147483648,,-2147483648,T
Security_98,4,8360,33996000,23.0,400,,-2147483648,,-2147483648,T
Security_3,5,8360,33997000,45.9375,700,,-2147483648,,-2147483648,CT
Security_55,6,8360,33999000,,-2147483648,,-2147483648,27.0312,4000,Q
Security_5,8,8360,34003000,,-2147483648,43.0312,3000,,-2147483648,Q
Security_92,8,8360,34005000,2.0,8300,,-2147483648,,-2147483648,CT
Security_47,10,8360,34006000,,-2147483648,,-2147483648,63.0938,6500,Q
Security_70,9,8360,34009000,61.0938,6200,,-2147483648,,-2147483648,CT
Security_9,7,8360,34012000,61.0,9100,,-2147483648,,-2147483648,T
Security_34,4,8360,34019000,51.9688,1000,,-2147483648,,-2147483648,CT
Security_20,8,8360,34019000,55.0312,9000,,-2147483648,,-2147483648,T
Security_10,6,8360,34021000,,-2147483648,,-2147483648,70.0938,2100,Q
Security_72,8,8360,34025000,,-2147483648,,-2147483648,80.9375,9500,Q
Security_100,5,8360,34028000,,-2147483648,34.0625,9900,,-2147483648,Q
Security_12,4,8360,34031000,,-2147483648,20.0938,3600,,-2147483648,Q
Security_65,6,8360,34033000,54.0,7900,,-2147483648,,-2147483648,CT
Security_32,12,8360,34033000,82.0,300,,-2147483648,,-2147483648,CT
Security_39,7,8360,34034000,76.0625,9600,,-2147483648,,-2147483648,CT
Security_39,8,8360,34035000,,-2147483648,76.1562,2800,,-2147483648,Q
