result,table,_start,_stop,_time,_value,Ex,Id,SIC,SeqNo,Type,_field,_measurement
Query 1,75,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,2200.0,AM,Security_500,INDUSTRIAL,7,CT,TradeSize,findata
Query 1,75,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_500,INDUSTRIAL,7,CT,TradeSize,findata
Query 1,76,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,8.9688,AM,Security_500,INDUSTRIAL,8,T,TradePrice,findata
Query 1,76,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_500,INDUSTRIAL,8,T,TradePrice,findata
Query 1,77,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,4300.0,AM,Security_500,INDUSTRIAL,8,T,TradeSize,findata
Query 1,77,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_500,INDUSTRIAL,8,T,TradeSize,findata
Query 1,78,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,8.9688,AM,Security_500,INDUSTRIAL,9,CT,TradePrice,findata
Query 1,78,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_500,INDUSTRIAL,9,CT,TradePrice,findata
Query 1,79,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,2100.0,AM,Security_500,INDUSTRIAL,9,CT,TradeSize,findata
Query 1,79,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_500,INDUSTRIAL,9,CT,TradeSize,findata
Query 1,80,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.0,AM,Security_501,ENTERTAINMENT,1,T,TradePrice,findata
Query 1,80,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,1,T,TradePrice,findata
Query 1,81,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,4500.0,AM,Security_501,ENTERTAINMENT,1,T,TradeSize,findata
Query 1,81,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,1,T,TradeSize,findata
Query 1,82,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.0625,AM,Security_501,ENTERTAINMENT,10,T,TradePrice,findata
Query 1,82,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,10,T,TradePrice,findata
Query 1,83,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,2600.0,AM,Security_501,ENTERTAINMENT,10,T,TradeSize,findata
Query 1,83,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,10,T,TradeSize,findata
Query 1,84,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.0938,AM,Security_501,ENTERTAINMENT,11,Q,BidPrice,findata
Query 1,84,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,11,Q,BidPrice,findata
Query 1,85,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,9100.0,AM,Security_501,ENTERTAINMENT,11,Q,BidSize,findata
Query 1,85,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,11,Q,BidSize,findata
Query 1,86,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.125,AM,Security_501,ENTERTAINMENT,12,Q,BidPrice,findata
Query 1,86,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,12,Q,BidPrice,findata
Query 1,87,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,9900.0,AM,Security_501,ENTERTAINMENT,12,Q,BidSize,findata
Query 1,87,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,12,Q,BidSize,findata
Query 1,88,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.1875,AM,Security_501,ENTERTAINMENT,13,Q,BidPrice,findata
Query 1,88,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,13,Q,BidPrice,findata
Query 1,89,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,6100.0,AM,Security_501,ENTERTAINMENT,13,Q,BidSize,findata
Query 1,89,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,13,Q,BidSize,findata
Query 1,90,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.2188,AM,Security_501,ENTERTAINMENT,14,Q,BidPrice,findata
Query 1,90,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,14,Q,BidPrice,findata
Query 1,91,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1800.0,AM,Security_501,ENTERTAINMENT,14,Q,BidSize,findata
Query 1,91,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,14,Q,BidSize,findata
Query 1,92,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.2188,AM,Security_501,ENTERTAINMENT,15,Q,BidPrice,findata
Query 1,92,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,15,Q,BidPrice,findata
Query 1,93,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,9700.0,AM,Security_501,ENTERTAINMENT,15,Q,BidSize,findata
Query 1,93,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,15,Q,BidSize,findata
Query 1,94,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.2188,AM,Security_501,ENTERTAINMENT,16,T,TradePrice,findata
Query 1,94,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,16,T,TradePrice,findata
Query 1,95,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,6000.0,AM,Security_501,ENTERTAINMENT,16,T,TradeSize,findata
Query 1,95,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,16,T,TradeSize,findata
Query 1,96,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.2188,AM,Security_501,ENTERTAINMENT,17,T,TradePrice,findata
Query 1,96,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,17,T,TradePrice,findata
Query 1,97,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,5100.0,AM,Security_501,ENTERTAINMENT,17,T,TradeSize,findata
Query 1,97,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,17,T,TradeSize,findata
Query 1,98,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.2812,AM,Security_501,ENTERTAINMENT,18,Q,BidPrice,findata
Query 1,98,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,18,Q,BidPrice,findata
Query 1,99,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,9400.0,AM,Security_501,ENTERTAINMENT,18,Q,BidSize,findata
Query 1,99,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,18,Q,BidSize,findata
Query 1,100,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,19,CT,TradePrice,findata
Query 1,100,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.2812,AM,Security_501,ENTERTAINMENT,19,CT,TradePrice,findata
Query 1,101,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,19,CT,TradeSize,findata
Query 1,101,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,9900.0,AM,Security_501,ENTERTAINMENT,19,CT,TradeSize,findata
Query 1,102,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.0,AM,Security_501,ENTERTAINMENT,2,CT,TradePrice,findata
Query 1,102,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,2,CT,TradePrice,findata
Query 1,103,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,4500.0,AM,Security_501,ENTERTAINMENT,2,CT,TradeSize,findata
Query 1,103,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,2,CT,TradeSize,findata
Query 1,104,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,20,CT,TradePrice,findata
Query 1,104,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.2812,AM,Security_501,ENTERTAINMENT,20,CT,TradePrice,findata
Query 1,105,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,20,CT,TradeSize,findata
Query 1,105,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,6000.0,AM,Security_501,ENTERTAINMENT,20,CT,TradeSize,findata
Query 1,106,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,21,T,TradePrice,findata
Query 1,106,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.2812,AM,Security_501,ENTERTAINMENT,21,T,TradePrice,findata
Query 1,107,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,21,T,TradeSize,findata
Query 1,107,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,6400.0,AM,Security_501,ENTERTAINMENT,21,T,TradeSize,findata
Query 1,108,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,22,Q,BidPrice,findata
Query 1,108,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.2812,AM,Security_501,ENTERTAINMENT,22,Q,BidPrice,findata
Query 1,109,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,22,Q,BidSize,findata
Query 1,109,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,5200.0,AM,Security_501,ENTERTAINMENT,22,Q,BidSize,findata
Query 1,110,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,23,T,TradePrice,findata
Query 1,110,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.2812,AM,Security_501,ENTERTAINMENT,23,T,TradePrice,findata
Query 1,111,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,23,T,TradeSize,findata
Query 1,111,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,5100.0,AM,Security_501,ENTERTAINMENT,23,T,TradeSize,findata
Query 1,112,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,24,Q,AskPrice,findata
Query 1,112,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.3438,AM,Security_501,ENTERTAINMENT,24,Q,AskPrice,findata
Query 1,113,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,24,Q,AskSize,findata
Query 1,113,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,9600.0,AM,Security_501,ENTERTAINMENT,24,Q,AskSize,findata
Query 1,114,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,25,CT,TradePrice,findata
Query 1,114,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.2812,AM,Security_501,ENTERTAINMENT,25,CT,TradePrice,findata
Query 1,115,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,25,CT,TradeSize,findata
Query 1,115,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1300.0,AM,Security_501,ENTERTAINMENT,25,CT,TradeSize,findata
Query 1,116,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,26,Q,BidPrice,findata
Query 1,116,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.3438,AM,Security_501,ENTERTAINMENT,26,Q,BidPrice,findata
Query 1,117,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,26,Q,BidSize,findata
Query 1,117,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,6700.0,AM,Security_501,ENTERTAINMENT,26,Q,BidSize,findata
Query 1,118,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,27,Q,BidPrice,findata
Query 1,118,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.3125,AM,Security_501,ENTERTAINMENT,27,Q,BidPrice,findata
Query 1,119,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,27,Q,BidSize,findata
Query 1,119,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,6500.0,AM,Security_501,ENTERTAINMENT,27,Q,BidSize,findata
Query 1,120,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,28,Q,AskPrice,findata
Query 1,120,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.375,AM,Security_501,ENTERTAINMENT,28,Q,AskPrice,findata
Query 1,121,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,28,Q,AskSize,findata
Query 1,121,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,4900.0,AM,Security_501,ENTERTAINMENT,28,Q,AskSize,findata
Query 1,122,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,29,T,TradePrice,findata
Query 1,122,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.3125,AM,Security_501,ENTERTAINMENT,29,T,TradePrice,findata
Query 1,123,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,29,T,TradeSize,findata
Query 1,123,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,3800.0,AM,Security_501,ENTERTAINMENT,29,T,TradeSize,findata
Query 1,124,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.0,AM,Security_501,ENTERTAINMENT,3,Q,AskPrice,findata
Query 1,124,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,3,Q,AskPrice,findata
Query 1,125,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,3800.0,AM,Security_501,ENTERTAINMENT,3,Q,AskSize,findata
Query 1,125,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,3,Q,AskSize,findata
Query 1,126,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,30,Q,AskPrice,findata
Query 1,126,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.3438,AM,Security_501,ENTERTAINMENT,30,Q,AskPrice,findata
Query 1,127,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,30,Q,AskSize,findata
Query 1,127,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2600.0,AM,Security_501,ENTERTAINMENT,30,Q,AskSize,findata
Query 1,128,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,31,Q,AskPrice,findata
Query 1,128,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.3125,AM,Security_501,ENTERTAINMENT,31,Q,AskPrice,findata
Query 1,129,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,31,Q,AskSize,findata
Query 1,129,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,5400.0,AM,Security_501,ENTERTAINMENT,31,Q,AskSize,findata
Query 1,130,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,32,T,TradePrice,findata
Query 1,130,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.3125,AM,Security_501,ENTERTAINMENT,32,T,TradePrice,findata
Query 1,131,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,32,T,TradeSize,findata
Query 1,131,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,3600.0,AM,Security_501,ENTERTAINMENT,32,T,TradeSize,findata
Query 1,132,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,33,Q,BidPrice,findata
Query 1,132,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.375,AM,Security_501,ENTERTAINMENT,33,Q,BidPrice,findata
Query 1,133,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,33,Q,BidSize,findata
Query 1,133,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,7100.0,AM,Security_501,ENTERTAINMENT,33,Q,BidSize,findata
Query 1,134,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,34,Q,AskPrice,findata
Query 1,134,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.4688,AM,Security_501,ENTERTAINMENT,34,Q,AskPrice,findata
Query 1,135,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,34,Q,AskSize,findata
Query 1,135,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,6600.0,AM,Security_501,ENTERTAINMENT,34,Q,AskSize,findata
Query 1,136,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,35,CT,TradePrice,findata
Query 1,136,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.375,AM,Security_501,ENTERTAINMENT,35,CT,TradePrice,findata
Query 1,137,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,35,CT,TradeSize,findata
Query 1,137,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,9300.0,AM,Security_501,ENTERTAINMENT,35,CT,TradeSize,findata
Query 1,138,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,36,CT,TradePrice,findata
Query 1,138,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.375,AM,Security_501,ENTERTAINMENT,36,CT,TradePrice,findata
Query 1,139,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,36,CT,TradeSize,findata
Query 1,139,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2400.0,AM,Security_501,ENTERTAINMENT,36,CT,TradeSize,findata
Query 1,140,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,37,CT,TradePrice,findata
Query 1,140,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.375,AM,Security_501,ENTERTAINMENT,37,CT,TradePrice,findata
Query 1,141,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,37,CT,TradeSize,findata
Query 1,141,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,3100.0,AM,Security_501,ENTERTAINMENT,37,CT,TradeSize,findata
Query 1,142,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,38,Q,AskPrice,findata
Query 1,142,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,81.375,AM,Security_501,ENTERTAINMENT,38,Q,AskPrice,findata
Query 1,143,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_501,ENTERTAINMENT,38,Q,AskSize,findata
Query 1,143,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,300.0,AM,Security_501,ENTERTAINMENT,38,Q,AskSize,findata
Query 1,144,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.0,AM,Security_501,ENTERTAINMENT,4,T,TradePrice,findata
Query 1,144,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,4,T,TradePrice,findata
Query 1,145,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,6800.0,AM,Security_501,ENTERTAINMENT,4,T,TradeSize,findata
Query 1,145,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,4,T,TradeSize,findata
Query 1,146,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.0,AM,Security_501,ENTERTAINMENT,5,T,TradePrice,findata
Query 1,146,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,5,T,TradePrice,findata
Query 1,147,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,4400.0,AM,Security_501,ENTERTAINMENT,5,T,TradeSize,findata
Query 1,147,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,5,T,TradeSize,findata
Query 1,148,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,81.0625,AM,Security_501,ENTERTAINMENT,6,Q,BidPrice,findata
Query 1,148,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_501,ENTERTAINMENT,6,Q,BidPrice,findata
Query 1,149,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,3900.0,AM,Security_501,ENTERTAINMENT,6,Q,BidSize,findata
